4.907452500000000000e+05,8.611620000000000000e+05,9.456600000000000000e+05,4.517075000000000000e+05
3.576052500000000000e+05,8.611620000000000000e+05,9.456600000000000000e+05,4.517075000000000000e+05
3.576052500000000000e+05,8.611620000000000000e+05,1.179153000000000000e+06,4.517075000000000000e+05
4.907452500000000000e+05,6.742500000000000000e+05,1.179153000000000000e+06,4.517075000000000000e+05
4.907452500000000000e+05,6.742500000000000000e+05,1.179153000000000000e+06,4.517075000000000000e+05
4.907452500000000000e+05,6.745500000000000000e+05,9.985400000000000000e+05,7.459735000000000000e+05
4.907452500000000000e+05,7.701500000000000000e+05,9.985400000000000000e+05,7.459735000000000000e+05
4.907452500000000000e+05,7.114260000000000000e+05,9.985400000000000000e+05,7.459735000000000000e+05
4.907452500000000000e+05,5.662180000000000000e+05,9.985400000000000000e+05,1.130574500000000000e+06
4.907452500000000000e+05,6.678535000000000000e+05,9.985400000000000000e+05,1.130574500000000000e+06
4.907452500000000000e+05,7.793530000000000000e+05,9.985400000000000000e+05,1.130574500000000000e+06
4.907452500000000000e+05,6.189265000000000000e+05,9.985400000000000000e+05,1.130574500000000000e+06
4.907452500000000000e+05,9.212338333333333721e+05,9.308546666666666279e+05,1.130574500000000000e+06
4.907452500000000000e+05,9.212338333333333721e+05,9.308546666666666279e+05,1.130574500000000000e+06
4.907452500000000000e+05,9.212338333333333721e+05,9.529380000000000000e+05,1.130574500000000000e+06
6.806052500000000000e+05,9.212338333333333721e+05,9.529380000000000000e+05,1.130574500000000000e+06
6.806052500000000000e+05,1.027125166666666628e+06,9.529380000000000000e+05,1.130574500000000000e+06
6.806052500000000000e+05,1.027125166666666628e+06,9.529380000000000000e+05,1.130574500000000000e+06
6.806052500000000000e+05,1.027125166666666628e+06,1.043419500000000000e+06,1.130574500000000000e+06
7.859707500000000000e+05,1.027125166666666628e+06,1.043419500000000000e+06,1.130574500000000000e+06
7.859707500000000000e+05,1.295950500000000000e+06,1.043419500000000000e+06,3.774880000000000000e+05
7.416217500000000000e+05,1.295950500000000000e+06,1.043419500000000000e+06,3.774880000000000000e+05
7.416217500000000000e+05,1.295950500000000000e+06,1.043419500000000000e+06,3.774880000000000000e+05
7.416217500000000000e+05,1.295950500000000000e+06,1.043419500000000000e+06,3.774880000000000000e+05
6.050205750000000000e+06,1.304134500000000000e+06,1.043419500000000000e+06,3.774880000000000000e+05
6.050205750000000000e+06,1.304134500000000000e+06,1.124669500000000000e+06,3.774880000000000000e+05
6.050205750000000000e+06,1.304134500000000000e+06,1.124669500000000000e+06,3.774880000000000000e+05
6.050205750000000000e+06,1.304134500000000000e+06,1.124669500000000000e+06,3.774880000000000000e+05
6.050205750000000000e+06,1.304134500000000000e+06,1.124669500000000000e+06,3.774880000000000000e+05
6.050205750000000000e+06,1.304134500000000000e+06,1.124669500000000000e+06,3.774880000000000000e+05
6.050205750000000000e+06,1.304134500000000000e+06,1.124669500000000000e+06,3.774880000000000000e+05
6.050205750000000000e+06,1.304134500000000000e+06,1.131876500000000000e+06,3.774880000000000000e+05
6.050205750000000000e+06,1.304134500000000000e+06,1.131876500000000000e+06,3.992325000000000000e+05
6.050205750000000000e+06,1.304134500000000000e+06,1.558737500000000000e+06,4.391785000000000000e+05
7.713487500000000000e+05,1.304134500000000000e+06,1.558737500000000000e+06,4.391785000000000000e+05
8.927607500000000000e+05,1.304134500000000000e+06,1.558737500000000000e+06,4.391785000000000000e+05
8.927607500000000000e+05,1.304134500000000000e+06,1.038614500000000000e+06,4.391785000000000000e+05
8.927607500000000000e+05,1.304134500000000000e+06,1.038614500000000000e+06,4.391785000000000000e+05
8.927607500000000000e+05,1.292060500000000000e+06,1.038614500000000000e+06,4.391785000000000000e+05
8.927607500000000000e+05,1.292060500000000000e+06,1.038614500000000000e+06,4.391785000000000000e+05
8.927607500000000000e+05,1.278878000000000000e+06,1.210441850000000093e+06,4.391785000000000000e+05
1.004016000000000000e+06,1.278878000000000000e+06,1.210441850000000093e+06,4.391785000000000000e+05
1.004016000000000000e+06,1.278878000000000000e+06,1.210441850000000093e+06,4.391785000000000000e+05
1.004016000000000000e+06,1.278878000000000000e+06,1.209361850000000093e+06,4.391785000000000000e+05
1.221672500000000000e+06,1.272238333333333489e+06,1.209361850000000093e+06,4.391785000000000000e+05
1.221672500000000000e+06,1.272238333333333489e+06,1.209361850000000093e+06,4.391785000000000000e+05
1.221672500000000000e+06,1.272238333333333489e+06,1.209361850000000093e+06,4.391785000000000000e+05
1.221672500000000000e+06,1.272238333333333489e+06,9.913618499999999767e+05,4.391785000000000000e+05
1.221672500000000000e+06,1.400751000000000000e+06,9.913618499999999767e+05,4.391785000000000000e+05
1.221672500000000000e+06,1.227776000000000000e+06,9.913618499999999767e+05,4.391785000000000000e+05
1.221672500000000000e+06,1.227776000000000000e+06,9.913618499999999767e+05,4.391785000000000000e+05
1.221672500000000000e+06,1.033961000000000000e+06,9.913618499999999767e+05,4.391785000000000000e+05
9.680628333333333721e+05,1.033961000000000000e+06,6.413665033333332976e+05,4.391785000000000000e+05
9.680628333333333721e+05,1.032636000000000000e+06,5.148306833333332906e+05,4.391785000000000000e+05
1.031462500000000000e+06,1.608040000000000000e+06,1.375330850000000093e+06,4.391785000000000000e+05
1.031462500000000000e+06,1.608040000000000000e+06,1.375330850000000093e+06,4.391785000000000000e+05
1.221672500000000000e+06,1.608040000000000000e+06,1.375330850000000093e+06,4.391785000000000000e+05
1.221672500000000000e+06,1.608040000000000000e+06,1.375330850000000093e+06,4.391785000000000000e+05
1.221672500000000000e+06,1.608040000000000000e+06,1.375330850000000093e+06,8.926865000000000000e+05
1.221672500000000000e+06,1.608040000000000000e+06,1.235277350000000093e+06,1.024285500000000000e+06
1.221672500000000000e+06,1.608040000000000000e+06,1.254926000000000000e+06,1.107152500000000000e+06
1.315042500000000000e+06,1.608040000000000000e+06,1.513707000000000000e+06,1.107152500000000000e+06
1.225883000000000000e+06,1.608040000000000000e+06,1.513707000000000000e+06,1.107152500000000000e+06
1.624054000000000000e+06,2.274244000000000000e+06,1.513707000000000000e+06,1.107152500000000000e+06
1.624054000000000000e+06,1.325816000000000000e+06,1.487436000000000000e+06,1.107152500000000000e+06
1.624054000000000000e+06,1.421180000000000000e+06,1.487436000000000000e+06,1.107152500000000000e+06
1.624054000000000000e+06,1.421180000000000000e+06,1.487436000000000000e+06,1.107152500000000000e+06
1.624054000000000000e+06,1.421180000000000000e+06,1.487436000000000000e+06,1.107152500000000000e+06
1.624054000000000000e+06,2.278435000000000000e+06,1.487436000000000000e+06,1.107152500000000000e+06
1.639976000000000000e+06,2.278435000000000000e+06,1.502666000000000000e+06,1.230376500000000000e+06
1.639976000000000000e+06,2.278435000000000000e+06,1.502666000000000000e+06,1.230376500000000000e+06
1.706202500000000000e+06,2.035365500000000000e+06,1.502666000000000000e+06,1.230376500000000000e+06
1.706202500000000000e+06,2.041385000000000000e+06,1.061510419999999925e+06,1.230376500000000000e+06
1.093578500000000000e+06,2.041385000000000000e+06,9.880404200000000419e+05,1.230376500000000000e+06
1.093578500000000000e+06,2.063550000000000000e+06,1.402802419999999925e+06,1.230376500000000000e+06
1.706202500000000000e+06,2.063550000000000000e+06,1.402802419999999925e+06,1.230376500000000000e+06
1.706202500000000000e+06,1.396334000000000000e+06,1.402802419999999925e+06,1.230376500000000000e+06
1.706202500000000000e+06,1.396334000000000000e+06,1.167742000000000000e+06,1.544868500000000000e+06
1.706202500000000000e+06,1.396334000000000000e+06,1.167742000000000000e+06,1.544868500000000000e+06
1.706202500000000000e+06,1.396334000000000000e+06,1.402802419999999925e+06,1.544868500000000000e+06
1.706202500000000000e+06,8.346190000000000000e+05,1.402802419999999925e+06,1.544868500000000000e+06
1.706202500000000000e+06,8.346190000000000000e+05,1.402802419999999925e+06,1.544868500000000000e+06
1.706202500000000000e+06,8.346190000000000000e+05,1.402802419999999925e+06,1.544868500000000000e+06
1.706202500000000000e+06,8.346190000000000000e+05,1.402802419999999925e+06,1.544868500000000000e+06
1.706202500000000000e+06,8.346190000000000000e+05,1.402802419999999925e+06,8.990325000000000000e+05
1.706202500000000000e+06,8.346190000000000000e+05,1.402802419999999925e+06,8.990325000000000000e+05
1.706202500000000000e+06,8.346190000000000000e+05,1.878729419999999925e+06,8.990325000000000000e+05
1.706202500000000000e+06,8.346190000000000000e+05,1.878729419999999925e+06,7.131295000000000000e+05
1.706202500000000000e+06,8.346190000000000000e+05,1.878729419999999925e+06,7.131295000000000000e+05
1.096188500000000000e+06,7.322610000000000000e+05,1.324155419999999925e+06,7.131295000000000000e+05
1.096188500000000000e+06,1.265291500000000000e+06,1.324155419999999925e+06,7.131295000000000000e+05
1.564978500000000000e+06,1.254891500000000000e+06,1.324155419999999925e+06,7.131295000000000000e+05
1.387342000000000000e+06,1.254891500000000000e+06,1.418015419999999925e+06,7.131295000000000000e+05
1.387342000000000000e+06,1.254891500000000000e+06,1.418015419999999925e+06,7.131295000000000000e+05
1.387342000000000000e+06,1.254891500000000000e+06,1.418015419999999925e+06,7.131295000000000000e+05
1.387342000000000000e+06,1.254891500000000000e+06,1.418015419999999925e+06,7.131295000000000000e+05
1.387342000000000000e+06,1.254891500000000000e+06,1.418015419999999925e+06,7.131295000000000000e+05
1.387342000000000000e+06,1.254891500000000000e+06,1.418015419999999925e+06,7.131295000000000000e+05
1.387342000000000000e+06,1.254891500000000000e+06,2.258299419999999925e+06,7.131295000000000000e+05
1.387342000000000000e+06,1.248872000000000000e+06,2.096870000000000000e+06,7.131295000000000000e+05
1.387342000000000000e+06,1.248872000000000000e+06,2.096870000000000000e+06,7.131295000000000000e+05
1.387342000000000000e+06,7.417665000000000000e+05,2.445239000000000000e+06,7.131295000000000000e+05
1.387342000000000000e+06,7.521665000000000000e+05,2.445239000000000000e+06,7.131295000000000000e+05
1.387342000000000000e+06,7.521665000000000000e+05,2.445239000000000000e+06,7.131295000000000000e+05
1.387342000000000000e+06,7.521665000000000000e+05,2.445239000000000000e+06,6.932855000000000000e+05
1.387342000000000000e+06,8.034735000000000000e+05,2.445239000000000000e+06,6.932855000000000000e+05
1.069150000000000000e+06,8.034735000000000000e+05,2.445239000000000000e+06,6.932855000000000000e+05
1.185053000000000000e+06,8.474360000000000000e+05,2.078500000000000000e+06,7.690230000000000000e+05
1.185053000000000000e+06,8.474360000000000000e+05,2.078500000000000000e+06,7.690230000000000000e+05
1.185053000000000000e+06,8.474360000000000000e+05,2.078500000000000000e+06,7.690230000000000000e+05
1.485752000000000000e+06,1.130206000000000000e+06,2.078500000000000000e+06,7.690230000000000000e+05
1.485752000000000000e+06,1.255350333333333256e+06,2.078500000000000000e+06,8.108430000000000000e+05
1.485752000000000000e+06,1.263752500000000000e+06,2.078500000000000000e+06,8.108430000000000000e+05
3.432781000000000000e+06,1.263752500000000000e+06,2.078500000000000000e+06,8.108430000000000000e+05
3.432781000000000000e+06,1.263752500000000000e+06,2.078500000000000000e+06,8.108430000000000000e+05
3.432781000000000000e+06,1.263752500000000000e+06,2.078500000000000000e+06,8.108430000000000000e+05
3.254760000000000000e+06,1.263752500000000000e+06,2.078500000000000000e+06,8.108430000000000000e+05
3.254760000000000000e+06,1.263752500000000000e+06,1.775689500000000000e+06,8.108430000000000000e+05
3.254760000000000000e+06,1.680204000000000000e+06,1.775689500000000000e+06,8.108430000000000000e+05
3.254760000000000000e+06,1.680204000000000000e+06,1.775689500000000000e+06,8.108430000000000000e+05
1.683858000000000000e+06,1.146880500000000000e+06,2.528500000000000000e+06,8.108430000000000000e+05
1.683858000000000000e+06,1.146880500000000000e+06,2.389684000000000000e+06,8.108430000000000000e+05
1.379584500000000000e+06,1.680204000000000000e+06,2.817835000000000000e+06,8.108430000000000000e+05
1.379584500000000000e+06,2.009900500000000000e+06,2.817835000000000000e+06,8.108430000000000000e+05
1.379584500000000000e+06,2.009900500000000000e+06,2.817835000000000000e+06,8.108430000000000000e+05
9.045325000000000000e+05,2.009900500000000000e+06,2.817835000000000000e+06,8.108430000000000000e+05
9.045325000000000000e+05,2.009900500000000000e+06,2.817835000000000000e+06,8.108430000000000000e+05
8.964645000000000000e+05,1.174230500000000000e+06,2.817835000000000000e+06,8.108430000000000000e+05
8.964645000000000000e+05,1.174230500000000000e+06,2.817835000000000000e+06,8.108430000000000000e+05
8.964645000000000000e+05,1.174230500000000000e+06,2.817835000000000000e+06,8.108430000000000000e+05
8.964645000000000000e+05,1.174230500000000000e+06,2.817835000000000000e+06,8.108430000000000000e+05
8.964645000000000000e+05,1.174230500000000000e+06,2.177231000000000000e+06,8.108430000000000000e+05
8.964645000000000000e+05,1.174230500000000000e+06,2.177231000000000000e+06,8.108430000000000000e+05
8.964645000000000000e+05,1.174230500000000000e+06,2.817835000000000000e+06,8.108430000000000000e+05
8.964645000000000000e+05,1.174230500000000000e+06,2.817835000000000000e+06,8.108430000000000000e+05
8.964645000000000000e+05,1.174230500000000000e+06,2.653502000000000000e+06,8.108430000000000000e+05
8.964645000000000000e+05,1.174230500000000000e+06,2.653502000000000000e+06,8.108430000000000000e+05
8.964645000000000000e+05,1.174230500000000000e+06,2.653502000000000000e+06,8.108430000000000000e+05
1.647600000000000000e+06,1.174230500000000000e+06,2.653502000000000000e+06,8.108430000000000000e+05
1.456130000000000000e+06,1.392996500000000000e+06,2.653502000000000000e+06,8.108430000000000000e+05
1.456130000000000000e+06,1.392996500000000000e+06,2.853386000000000000e+06,8.397715000000000000e+05
1.456130000000000000e+06,1.392996500000000000e+06,2.853386000000000000e+06,8.397715000000000000e+05
1.390763000000000000e+06,1.392996500000000000e+06,2.853386000000000000e+06,8.397715000000000000e+05
1.390763000000000000e+06,1.392996500000000000e+06,2.603165000000000000e+06,8.397715000000000000e+05
1.390763000000000000e+06,1.392996500000000000e+06,2.603165000000000000e+06,8.397715000000000000e+05
1.815407000000000000e+06,2.228666500000000000e+06,2.603165000000000000e+06,8.397715000000000000e+05
1.815407000000000000e+06,2.228666500000000000e+06,2.603165000000000000e+06,8.397715000000000000e+05
2.059650000000000000e+06,2.381802000000000000e+06,2.540280500000000000e+06,8.397715000000000000e+05
2.059650000000000000e+06,2.381802000000000000e+06,2.540280500000000000e+06,8.397715000000000000e+05
2.059650000000000000e+06,2.381802000000000000e+06,3.222256500000000000e+06,1.608003000000000000e+06
2.059650000000000000e+06,2.381802000000000000e+06,3.222256500000000000e+06,1.608003000000000000e+06
2.059650000000000000e+06,2.381802000000000000e+06,3.222256500000000000e+06,1.608003000000000000e+06
2.059650000000000000e+06,2.381802000000000000e+06,3.222256500000000000e+06,1.608003000000000000e+06
2.059650000000000000e+06,2.381802000000000000e+06,3.222256500000000000e+06,1.608003000000000000e+06
2.059650000000000000e+06,2.381802000000000000e+06,3.222256500000000000e+06,1.608003000000000000e+06
2.059650000000000000e+06,2.381802000000000000e+06,3.222256500000000000e+06,1.608003000000000000e+06
2.059650000000000000e+06,2.381802000000000000e+06,3.222256500000000000e+06,1.608003000000000000e+06
2.059650000000000000e+06,2.858736000000000000e+06,2.837556750000000000e+06,1.608003000000000000e+06
2.059650000000000000e+06,2.858736000000000000e+06,2.837556750000000000e+06,1.814845500000000000e+06
2.059650000000000000e+06,2.858736000000000000e+06,2.837556750000000000e+06,1.814845500000000000e+06
2.059650000000000000e+06,2.858736000000000000e+06,2.837556750000000000e+06,1.814845500000000000e+06
2.059650000000000000e+06,2.858736000000000000e+06,2.837556750000000000e+06,1.814845500000000000e+06
2.059650000000000000e+06,2.388972000000000000e+06,2.837556750000000000e+06,1.638193000000000000e+06
2.059650000000000000e+06,2.388972000000000000e+06,2.954416500000000000e+06,1.564726000000000000e+06
2.501224000000000000e+06,2.388972000000000000e+06,2.954416500000000000e+06,1.564726000000000000e+06
2.501224000000000000e+06,2.577599000000000000e+06,2.954416500000000000e+06,1.564726000000000000e+06
2.501224000000000000e+06,2.577599000000000000e+06,2.954416500000000000e+06,1.564726000000000000e+06
2.501224000000000000e+06,2.757259000000000000e+06,2.331378500000000000e+06,1.564726000000000000e+06
2.501224000000000000e+06,2.757259000000000000e+06,2.331378500000000000e+06,1.564726000000000000e+06
2.501224000000000000e+06,2.757259000000000000e+06,2.331378500000000000e+06,1.564726000000000000e+06
2.501224000000000000e+06,2.575971000000000000e+06,3.851555000000000000e+06,1.564726000000000000e+06
2.501224000000000000e+06,2.247576000000000000e+06,4.168075000000000000e+06,1.564726000000000000e+06
2.452840000000000000e+06,2.247576000000000000e+06,4.168075000000000000e+06,1.564726000000000000e+06
2.452840000000000000e+06,2.247576000000000000e+06,4.168075000000000000e+06,1.564726000000000000e+06
2.452840000000000000e+06,2.488940000000000000e+06,4.168075000000000000e+06,1.564726000000000000e+06
2.452840000000000000e+06,2.477008000000000000e+06,4.865683666666666977e+06,1.564726000000000000e+06
3.606480000000000000e+06,2.477008000000000000e+06,4.865683666666666977e+06,1.564726000000000000e+06
3.335736000000000000e+06,2.477008000000000000e+06,4.865683666666666977e+06,1.564726000000000000e+06
3.335736000000000000e+06,2.477008000000000000e+06,4.106165333333333023e+06,1.564726000000000000e+06
3.335736000000000000e+06,1.913583000000000000e+06,4.498071666666666046e+06,1.409579000000000000e+06
3.335736000000000000e+06,1.540368000000000000e+06,3.984077333333333023e+06,1.409579000000000000e+06
3.335736000000000000e+06,1.497373000000000000e+06,3.810727333333333023e+06,2.697830000000000000e+06
3.335736000000000000e+06,2.724794000000000000e+06,3.810727333333333023e+06,2.697830000000000000e+06
3.335736000000000000e+06,2.397842000000000000e+06,3.810727333333333023e+06,2.697830000000000000e+06
3.335736000000000000e+06,2.920035000000000000e+06,3.810727333333333023e+06,2.697830000000000000e+06
2.410784000000000000e+06,2.920035000000000000e+06,3.326087333333333023e+06,2.697830000000000000e+06
2.410784000000000000e+06,2.507471500000000000e+06,3.540266000000000000e+06,3.026264000000000000e+06
2.701758000000000000e+06,0.000000000000000000e+00,1.639322000000000000e+06,3.026264000000000000e+06
2.701758000000000000e+06,0.000000000000000000e+00,1.639322000000000000e+06,2.928590000000000000e+06
2.701758000000000000e+06,0.000000000000000000e+00,1.639322000000000000e+06,2.928590000000000000e+06
2.701758000000000000e+06,0.000000000000000000e+00,1.639322000000000000e+06,2.928590000000000000e+06
1.496314000000000000e+06,0.000000000000000000e+00,1.639322000000000000e+06,2.928590000000000000e+06
1.496314000000000000e+06,0.000000000000000000e+00,1.639322000000000000e+06,2.928590000000000000e+06
1.496314000000000000e+06,0.000000000000000000e+00,1.639322000000000000e+06,2.928590000000000000e+06
1.496314000000000000e+06,0.000000000000000000e+00,1.639322000000000000e+06,2.928590000000000000e+06
1.496314000000000000e+06,0.000000000000000000e+00,1.639322000000000000e+06,2.928590000000000000e+06
1.496314000000000000e+06,0.000000000000000000e+00,1.639322000000000000e+06,2.928590000000000000e+06
1.496314000000000000e+06,0.000000000000000000e+00,1.639322000000000000e+06,2.550155000000000000e+06
0.000000000000000000e+00,0.000000000000000000e+00,1.492300000000000000e+05,2.550155000000000000e+06
0.000000000000000000e+00,0.000000000000000000e+00,1.492300000000000000e+05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.492300000000000000e+05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.492300000000000000e+05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.492300000000000000e+05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.492300000000000000e+05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.492300000000000000e+05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.492300000000000000e+05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
